time,lat,lon,depth,RMS,Nphs,Gap,Dist,errH,errZ,Mamp,Mdur,expect_lat,expect_lon,expect_z,EllipsoidAz1,EllipsoidDip1,EllipsoidLen1,EllipsoidAz2,EllipsoidDip2,EllipsoidLen2,EllipsoidLen3,minHorUnc,maxHorUnc,azMaxHorUnc,pdfVolume,mech_strike,mech_dip,mech_rake,mech_misfit,mech_Nobs,publicId,x,y,disloc,along_stk_disloc
2012-09-20 08:40:14.911509,40.4039,-125.2752,0.6406,0.226129,36,301.0,79.8458,20.1088,18.148342,2.6,-9.9,40.3948,-125.1573,18.2891,187.814,-0.358454,6.07856,277.384,50.2172,15.6656,29.67677,4.90735,20.1088,98.0062,1160.15,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71844990,-2.1391927818236707,0.43337013533600816,2,10.808275297211207
2012-09-26 07:01:22.676056,40.3144,-124.4486,7.135,0.0902083,21,259.0,13.9669,0.352342,0.40198022,2.14,-9.9,40.3144,-124.4494,7.0758,168.123,7.93959,0.246786,263.954,36.0712,0.336719,0.572027,0.20254,0.352342,71.7288,0.1035904,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71848200,68.11883813071418,-9.196569666269239,36,81.6880281740129
2012-10-02 21:45:37.140240,40.2944,-124.4635,19.1867,0.081601,11,303.0,15.5205,2.42896,1.9607562,1.15,-9.9,40.2912,-124.4627,18.9812,216.24,55.0518,1.93435,323.286,11.5778,2.89742,3.25427,2.25024,2.42896,92.767,28.35306,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71851420,66.87210708401946,-11.42870036828194,76,80.68144804253353
2012-10-07 12:59:59.228260,40.3091,-124.4563,7.2951,0.0430332,14,264.0,14.6713,0.462468,0.60932165,1.51,-9.9,40.3093,-124.4564,7.1743,160.101,-1.84342,0.304855,249.61,14.9007,0.556564,0.7673237,0.246701,0.462468,70.6456,0.2936869,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71854255,67.46963478582057,-9.790973674392532,36,81.10451337049915
2012-10-12 11:08:16.343605,40.3147,-124.6016,11.4992,0.0668148,18,273.0,26.9421,2.91296,2.6145067,1.93,-9.9,40.3147,-124.5999,11.0171,185.382,28.5738,1.83509,300.628,38.0654,2.88625,4.093713,1.79445,2.91296,80.4219,28.57532,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71858060,55.11388525927696,-9.269837471433199,53,68.76197636621687
2012-10-13 15:31:43.442079,40.31,-124.5639,9.9137,0.0818448,27,246.0,23.7662,0.705646,1.1131196,2.63,-9.9,40.31,-124.5639,9.8287,158.181,-4.02194,0.644847,246.676,20.4843,0.757055,1.447922,0.522846,0.705646,74.0568,1.545721,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71858955,58.32236170489701,-9.767546937026482,34,72.0049012477516
2012-10-13 15:50:11.406986,40.31,-124.5639,9.9137,0.0473485,16,285.0,23.7662,0.61289,0.9760996,2.29,-9.9,40.3103,-124.5636,9.8612,164.792,-5.15449,0.555782,253.018,18.934,0.671946,1.262071,0.452615,0.61289,81.7646,1.017905,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71858965,58.32236170489701,-9.767546937026482,34,72.0049012477516
2012-10-14 02:39:45.014858,40.3017,-124.4444,13.285,0.0319828,12,261.0,13.779,0.57009,0.4214802,1.49,-9.9,40.3015,-124.4448,13.2579,157.074,-35.6387,0.398412,5.46254,-50.8216,0.559632,0.7161529,0.372832,0.57009,73.8271,0.321646,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71859300,68.48866237526799,-10.603510452940672,56,82.20289184099904
2012-10-19 09:07:51.559075,40.3168,-124.6217,17.9055,0.128236,26,238.0,28.6431,1.78339,1.423038,2.03,-9.9,40.3167,-124.6238,17.9451,205.344,32.9972,1.25561,329.867,41.1147,1.55057,2.430373,1.11211,1.78339,96.0995,9.293686,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71862185,53.403762595691,-9.048984990501927,73,67.03813656307452
2012-10-21 23:03:13.586163,40.3121,-124.5712,19.5351,0.0973467,33,236.0,24.3795,0.378929,0.210543,2.79,-9.9,40.3121,-124.5714,19.5038,192.617,39.0265,0.211243,338.163,45.4917,0.233504,0.4880663,0.178584,0.378929,87.9043,0.04214822,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71864415,57.70004452056607,-9.539152870049632,74,71.36211950123001
2012-10-23 07:45:51.905761,40.31,-124.5392,7.4793,0.0963913,27,245.0,21.6745,0.851101,0.7628614,3.69,-9.9,40.3101,-124.5419,7.6362,350.1,-1.37965,0.434758,257.866,-58.2907,0.871417,1.116219,0.351284,0.851101,80.4251,1.11187,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71865635,60.421956349005825,-9.750968196944147,34,74.09126114249206
2012-10-25 17:32:17.373555,40.3043,-124.4462,19.3148,0.0625283,21,262.0,13.879,1.87827,1.1068712,1.89,-9.9,40.3032,-124.4461,19.3027,348.867,-49.1477,1.11515,204.311,-35.1651,1.35383,2.415172,1.02566,1.87827,99.6975,5.21045,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71867515,68.33301672713642,-10.316203693442745,76,82.01806710195669
2012-10-27 02:10:19.377271,40.3077,-124.5157,7.1029,0.11901,24,235.0,19.7097,0.456036,0.5928587,2.12,-9.9,40.3077,-124.5163,7.0473,156.535,-2.29826,0.370002,245.987,13.405,0.553019,0.7439255,0.299339,0.456036,67.2417,0.3324608,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71868830,62.42166075945621,-9.990039241193779,35,76.1050006918167
2012-11-16 00:50:13.588485,40.3089,-124.4265,9.4172,0.0221091,6,330.0,12.1576,5.7717,3.6326706,0.83,-9.9,40.3197,-124.4213,9.5549,128.624,21.9874,2.9688,270.374,62.79,4.40212,7.319061,2.60063,5.7717,33.7128,35.08518,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71887236,70.0029623782701,-9.790024772388952,36,83.62386394206257
2012-12-05 11:25:37.162560,40.3515,-124.419,18.7543,0.0514406,13,255.0,11.8905,1.22737,0.9198175,1.68,-9.9,40.3534,-124.4159,18.6258,4.59432,51.2462,0.832929,306.915,-23.2275,1.21948,1.652506,0.920727,1.22737,59.674,1.800568,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71898806,70.59606979011349,-5.053828454988686,76,83.71865492665427
2012-12-05 19:00:21.042054,40.3121,-124.5456,19.5351,0.0507896,26,255.0,22.209,0.34415,0.21042937,3.11,-9.9,40.3112,-124.5464,19.5297,105.399,-65.5482,0.200524,3.8042,-5.22187,0.248627,0.4575034,0.200332,0.34415,91.0806,0.05131723,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71899071,59.87607649090396,-9.522138849956448,74,73.52445249137806
2012-12-10 13:43:46.382816,40.3105,-124.5532,17.7373,0.0854579,24,268.0,22.8627,0.622408,0.6664946,2.46,-9.9,40.3097,-124.5517,17.8506,176.78,-3.90274,0.335356,263.294,41.7086,0.474065,1.025968,0.271914,0.622408,90.122,0.2286351,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71902111,59.23146619184995,-9.704917655823484,74,72.90247902268413
2012-12-13 22:50:15.295991,40.2985,-124.4298,19.2107,0.0613688,18,257.0,12.6244,0.579857,0.35976154,1.93,-9.9,40.2983,-124.4297,19.1225,148.421,63.0215,0.425671,175.831,-24.3185,0.45818,0.7269282,0.365346,0.579857,80.4216,0.3007142,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71904691,69.73314887539333,-10.947425431305948,76,83.47650981804718
2012-12-28 05:30:01.847064,40.2978,-124.3686,12.4201,0.0491986,19,237.0,7.64179,0.427398,0.2535249,1.74,-9.9,40.2982,-124.3684,12.4177,158.437,6.79693,0.243654,212.103,-78.6259,0.307233,0.5339613,0.197503,0.427398,69.3575,0.09311203,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71911301,74.93696164966353,-10.975109173615106,57,88.65470930049707
2012-12-30 19:09:44.362518,40.3108,-124.4907,9.5293,0.0568509,19,272.0,17.5652,0.502507,0.80006486,2.08,-9.9,40.3106,-124.4904,9.4111,161.406,-4.21732,0.416135,251.485,-1.06784,0.622367,0.9934931,0.340139,0.502507,71.1812,0.6161647,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71912736,64.54386627898144,-9.627878202620767,35,78.17772441063846
2012-12-30 19:14:40.785072,40.3108,-124.4907,9.4652,0.061809,13,273.0,17.5652,0.487433,0.7498908,1.52,-9.9,40.3105,-124.4904,9.3848,339.838,3.41089,0.371887,249.977,-2.32969,0.603167,0.9308439,0.302958,0.487433,69.5268,0.5203625,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71912741,64.54386627898144,-9.627878202620767,35,78.17772441063846
2013-01-04 08:12:55.491459,40.3204,-124.6837,15.6793,0.149005,16,301.0,33.8957,1.07574,0.9870842,1.97,-9.9,40.32,-124.6841,15.6751,215.711,42.8693,0.880013,325.962,20.4495,0.992054,1.565139,0.781264,1.07574,78.0289,2.534351,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71914956,48.131452052561315,-8.684828678316727,72,61.75664358904912
2013-01-09 23:59:44.965978,40.3119,-124.5523,19.3389,0.103173,33,252.0,22.777,0.538744,0.29351076,2.61,-9.9,40.3117,-124.5517,19.328,139.561,-63.4668,0.311272,3.33411,-19.8262,0.352853,0.6908694,0.280798,0.538744,86.5748,0.1755347,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71918476,59.306743662679,-9.548860339042761,74,72.96103168414682
2013-01-11 04:46:47.316411,40.2966,-124.3834,15.7874,0.0407211,17,244.0,8.86991,0.218691,0.13927156,2.4,-9.9,40.2968,-124.3832,15.7855,343.056,15.862,0.15914,307.898,-70.8355,0.168723,0.2737635,0.12907,0.218691,70.2269,0.01696355,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71919551,73.68000499759287,-11.120786003974608,77,87.41986576369519
2013-01-13 17:17:43.151280,40.3107,-124.5475,19.7913,0.0873993,35,249.0,22.3723,0.347313,0.1964881,2.77,-9.9,40.3108,-124.5472,19.7253,228.25,67.486,0.217625,180.158,-15.4754,0.237943,0.443072,0.190846,0.347313,94.9942,0.04836573,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71921091,59.71580814376963,-9.678877488745071,74,73.38144576006573
2013-01-22 22:17:24.686287,40.3926,-125.2751,7.0469,0.214682,39,292.0,79.9757,6.64503,12.691994,2.65,-9.9,40.3901,-125.262,9.476,17.8058,1.72306,4.67815,288.453,-20.5701,6.17588,16.64163,3.7832,6.64503,104.845,559.4462,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71927051,-2.1310601784171737,-0.821410190909677,22,10.94752360860626
2013-01-24 13:22:52.772720,40.395,-125.33,18.3219,0.19836,43,285.0,84.5724,6.74118,16.295385,2.82,-9.9,40.3931,-125.2716,18.7011,2.26269,0.420842,5.25754,272.367,-13.8892,6.90888,20.72602,4.24463,6.74118,91.373,1058.462,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71927996,-6.791981691676623,-0.5521383207854256,61,6.2839885362914165
2013-02-04 23:22:33.253923,40.3063,-124.2816,8.8727,0.0262696,7,186.0,1.75486,11.6417,6.002803,0.46,-9.9,40.3095,-124.2998,9.9245,311.505,-62.7572,4.67295,190.71,-14.7673,7.33085,15.45914,5.77874,11.6417,93.314,0.8149192,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71935241,82.32312713294615,-9.95396064451016,39,95.89367350991967
2013-02-07 17:36:41.829666,40.3601,-124.3425,18.6662,0.0343466,16,211.0,6.50667,0.624405,0.5209606,1.55,-9.9,40.36,-124.343,18.6832,356.082,18.1698,0.415901,289.924,-50.9259,0.546415,0.8558125,0.350951,0.624405,77.011,0.3525357,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71933195,77.08497027202235,-4.035016028097911,78,90.06551363543747
2013-02-14 07:30:00.571971,40.3014,-124.353,7.6154,0.0201156,5,300.0,6.26916,0.431794,0.25371853,1.39,-9.9,40.3012,-124.3528,7.5893,124.298,76.8869,0.308505,314.139,12.9267,0.402645,0.5351823,0.321628,0.431794,43.3931,0.1642949,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71069694,76.25918396605779,-10.562043039955201,37,89.92651117651634
2013-02-14 18:26:43.741269,40.3526,-124.3493,15.8154,0.0523879,25,218.0,6.48879,0.479297,0.3212459,2.51,-9.9,40.3524,-124.3495,15.7488,31.6449,61.9382,0.354561,340.548,-18.5097,0.376548,0.6191906,0.30195,0.479297,78.1455,0.1782121,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71937430,76.51586407104556,-4.873709711671205,77,89.58719241967239
2013-03-03 17:46:51.236674,40.3176,-124.6791,15.4871,0.0910004,57,244.0,33.5105,0.878937,0.91596115,4.18,-9.9,40.3175,-124.6783,15.4127,194.471,24.7284,0.741406,300.863,31.499,0.877989,1.333102,0.637827,0.878937,82.0241,1.886215,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71947725,48.524419408171795,-8.993226039300863,72,62.179694530588186
2013-03-03 18:10:26.432784,40.3167,-124.682,15.4711,0.101382,16,282.0,33.7642,1.36009,1.4039472,2.37,-9.9,40.3166,-124.682,15.5511,222.898,38.4339,1.2161,324.095,13.7499,1.55911,2.03909,1.19817,1.36009,94.1298,7.867516,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71947730,48.278574750975004,-9.094748481678243,72,61.94580862103556
2013-03-03 18:48:44.509772,40.3183,-124.6818,15.5512,0.118599,35,259.0,33.7423,1.09862,0.9849732,2.68,-9.9,40.3185,-124.6822,15.5798,202.038,36.1269,0.797224,317.233,30.2504,1.02023,1.586997,0.745755,1.09862,82.9075,2.91048,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71947735,48.29443337881218,-8.916976081628237,72,61.9429980978615
2013-03-11 15:07:44.015447,40.3083,-124.5487,17.9936,0.135097,11,291.0,22.49,0.666495,0.5493185,2.12,-9.9,40.309,-124.5488,17.9613,180.308,-6.41032,0.341638,261.972,52.2253,0.418738,0.98522,0.277069,0.666495,94.6739,0.3140676,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71951975,59.61591614309144,-9.946179823611184,74,73.31004168051054
2013-03-13 23:19:24.721159,40.3045,-124.4792,19.6592,0.0701011,12,275.0,16.6552,0.428639,0.22289011,1.83,-9.9,40.3041,-124.4791,19.6031,180.482,65.5369,0.268513,348.389,23.9819,0.29863,0.5322552,0.237181,0.428639,80.5634,0.09210187,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71953830,65.5274845815548,-10.318964608862055,75,79.22819254926222
2013-03-19 12:41:31.999574,40.348,-124.3961,13.7895,0.0557941,23,247.0,9.91831,0.897721,0.7441131,2.17,-9.9,40.3474,-124.3957,13.9186,179.443,-18.0382,0.702859,187.605,71.7893,0.941733,1.112449,0.588593,0.897721,89.8344,0.9996086,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71957055,72.54518877852965,-5.4239300184980275,57,85.69578258499877
2013-04-23 14:44:33.817632,40.3121,-124.5692,19.6472,0.0914272,35,254.0,24.2051,0.362921,0.22816215,2.85,-9.9,40.3114,-124.5695,19.6386,188.517,28.0298,0.23083,327.638,54.8499,0.25611,0.4684969,0.191557,0.362921,88.3905,0.06083363,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71976060,57.870047194542465,-9.537846328911998,74,71.53105431203338
2013-04-23 17:48:13.819083,40.3119,-124.5679,19.6592,0.0688297,19,268.0,24.0947,0.403403,0.23466715,2.16,-9.9,40.3114,-124.5665,19.6378,191.398,28.3768,0.24134,331.1,54.6919,0.250768,0.5220802,0.196759,0.403403,90.7543,0.06496838,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71976095,57.980720064672816,-9.559202788656249,74,71.64335326251917
2013-04-26 01:49:13.897536,40.3199,-124.6533,11.0828,0.102672,11,301.0,31.8882,3.51862,5.6165104,1.58,-9.9,40.323,-124.6522,10.5679,25.3028,-7.20693,2.36068,292.66,-20.0321,3.7487,7.337827,1.98585,3.51862,122.537,83.89127,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71977340,50.71557091585876,-8.723361805018127,52,64.33063418735159
2013-04-28 23:23:04.328059,40.3294,-124.6656,19.3148,0.0765324,25,267.0,32.2248,2.88416,2.2218575,2.2,-9.9,40.3279,-124.6627,19.8334,191.058,7.28335,1.72323,311.14,75.6956,2.71933,3.60857,1.40797,2.88416,100.18,24.1584,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71978945,49.66320095753135,-7.675465674812676,72,63.17449424961269
2013-05-01 21:03:23.213732,40.3041,-124.3728,8.1319,0.0626833,31,234.0,7.77649,0.295928,0.2073486,3.86,-9.9,40.304,-124.3729,8.0787,344.481,17.2122,0.208567,314.554,-70.3307,0.25723,0.3691198,0.172227,0.295928,72.2656,0.04357028,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71980360,74.57295564430603,-10.279122301603245,37,88.21994691993764
2013-05-01 21:05:04.653973,40.3035,-124.3671,7.7636,0.116791,12,239.0,7.32523,0.201251,0.12657343,1.91,-9.9,40.3034,-124.3675,7.7618,199.675,-80.9645,0.156072,186.586,8.80453,0.179387,0.2494161,0.144386,0.201251,96.9771,0.01494647,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71071244,75.05817532523793,-10.340923967931172,37,88.70896854989665
2013-05-01 21:05:44.330227,40.3032,-124.3617,7.5714,0.0477295,29,230.0,6.89152,0.275865,0.22293654,2.5,-9.9,40.3031,-124.362,7.6005,164.495,-25.0975,0.226873,338.121,-64.7658,0.285733,0.3418619,0.192554,0.275865,73.8189,0.04643317,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71980370,75.51756565021051,-10.369639271250481,37,89.16884385313047
2013-05-02 00:02:15.352554,40.3023,-124.3434,7.4753,0.0657598,25,229.0,5.47255,0.362412,0.16381468,1.88,-9.9,40.3022,-124.345,7.5355,188.147,-38.6762,0.170474,193.875,51.1838,0.219895,0.4494051,0.154451,0.362412,100.231,0.03079462,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71980420,77.07428385377017,-10.453789302593123,38,90.72583026494908
2013-05-02 00:30:48.377097,40.3041,-124.3733,7.8116,0.0551971,25,234.0,7.81399,0.18164,0.1249575,2.51,-9.9,40.3041,-124.3733,7.7903,348.998,-2.77672,0.130881,358.172,87.1874,0.154852,0.2250312,0.105695,0.18164,79.0152,0.01033282,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71980445,74.53045079083584,-10.279543692728305,37,88.17771895986886
2013-05-02 04:19:37.360263,40.3041,-124.3738,7.8116,0.0340779,21,238.0,7.8515,0.186881,0.13828214,2.47,-9.9,40.3042,-124.3741,7.8113,168.62,10.3965,0.129558,199.519,-77.9308,0.171726,0.2321133,0.105869,0.186881,79.3593,0.01040192,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71980540,74.48794593498684,-10.279964843590811,37,88.13549097232001
2013-05-02 09:52:04.462202,40.3016,-124.3516,7.5874,0.0373584,18,232.0,6.14737,0.271179,0.1565323,1.58,-9.9,40.3016,-124.3517,7.578,36.8265,71.8906,0.172747,327.609,-6.61875,0.215261,0.3469664,0.173299,0.271179,60.1019,0.02864669,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71980655,76.3779766293754,-10.53862772795337,38,90.04220551461432
2013-05-02 20:54:22.842545,40.3028,-124.3503,7.5514,0.043158,20,231.0,5.9951,0.388428,0.22568299,1.41,-9.9,40.3023,-124.3498,7.5686,170.594,-48.5158,0.256873,355.847,-41.3645,0.305127,0.4815386,0.23006,0.388428,83.3145,0.07893056,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71984316,76.48713874874122,-10.404259637344742,38,90.13672434244491
2013-05-02 22:27:16.071714,40.3221,-124.3998,7.5554,0.0676083,23,246.0,9.80411,0.289942,0.19524336,2.0,-9.9,40.3219,-124.4,7.4883,162.342,-22.6741,0.191601,346.297,-67.2772,0.249525,0.3592569,0.162464,0.289942,72.7856,0.02875964,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71984346,72.25849047493881,-8.302851319667909,37,85.71158406419255
2013-05-03 00:20:34.562434,40.3017,-124.4444,13.285,0.0659178,21,261.0,13.779,0.621836,0.44387642,2.36,-9.9,40.3016,-124.445,13.2557,156.44,-40.0255,0.428129,8.80074,-45.1646,0.589464,0.7879262,0.408193,0.621836,77.1081,0.4449986,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/71984396,68.48866237526799,-10.603510452940672,56,82.20289184099904
2013-05-27 03:12:14.007048,40.3695,-124.6461,15.6953,0.111384,19,284.0,28.6995,3.52289,2.9435937,2.33,-9.9,40.3699,-124.651,15.5015,180.179,-25.1301,2.44205,242.879,44.356,2.8887,4.961226,2.06989,3.52289,106.643,41.83135,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/72000906,51.28991848951912,-3.211630829241702,72,64.32570265606584
2013-05-28 09:46:16.841049,40.3146,-124.598,19.2107,0.0818365,31,263.0,26.6418,0.710047,0.4221961,2.3,-9.9,40.3148,-124.5983,19.1082,192.707,31.8765,0.362448,329.856,49.6938,0.445587,0.9329327,0.315652,0.710047,89.2864,0.286237,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/72001541,55.419960899452285,-9.278692052652255,73,69.0673008477778
2013-06-08 23:42:38.243552,40.3039,-124.3733,7.5714,0.0356881,21,240.0,7.81905,0.202327,0.12906232,2.1,-9.9,40.3038,-124.3729,7.5865,166.515,-29.8157,0.139915,350.019,-60.138,0.165828,0.2507069,0.118457,0.202327,77.2572,0.01254724,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/72004665,74.53067074260488,-10.301751204096576,37,88.18025902375541
2013-06-15 08:33:41.669980,40.3037,-124.3728,7.6675,0.0463011,24,238.0,7.78671,0.186747,0.12740846,2.36,-9.9,40.3038,-124.3726,7.6778,169.962,-9.69568,0.121806,216.19,76.127,0.155903,0.2332547,0.0992272,0.186747,81.2523,0.009465033,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/72008505,74.57339579812152,-10.323537322240469,37,88.22502729639768
2013-06-16 04:01:50.602004,40.3098,-124.513,9.9857,0.0622711,14,278.0,19.4598,0.404955,0.581867,1.67,-9.9,40.31,-124.5126,9.8993,146.938,-8.79433,0.324899,235.141,11.4561,0.488713,0.7360549,0.273565,0.404955,60.7673,0.2570988,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/72008905,62.64923650891378,-9.754949571677756,35,76.30675619562247
2013-06-23 19:29:48.302014,40.3115,-124.5154,14.5262,0.0690834,21,271.0,19.651,1.45626,1.0529565,2.04,-9.9,40.311,-124.5174,14.579,180.322,14.845,0.75829,317.723,70.1974,1.30168,1.826977,0.651157,1.45626,88.2523,3.367712,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/72014140,62.44366070905593,-9.56788106442306,55,76.08275257791688
2013-07-01 07:11:27.230692,40.41,-125.2167,11.9156,0.225861,79,263.0,74.8418,6.52943,14.844938,3.0,-9.9,40.4151,-125.2446,19.3346,13.001,0.502437,2.84541,283.16,-17.5374,5.92863,19.1969,2.29864,6.52943,102.161,569.042,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/72018285,2.826535258700655,1.1109566461509324,43,15.675973483250464
2013-07-11 13:50:50.825879,40.3371,-124.6977,18.6102,0.0758678,33,241.0,34.2002,2.71547,2.4333446,2.47,-9.9,40.3365,-124.6966,18.8624,194.948,12.9404,1.96746,302.503,52.7003,2.72983,3.63006,1.63351,2.71547,100.128,29.55326,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/72024865,46.92999372960753,-6.837988218911755,72,60.36871958537701
2013-07-11 20:32:02.237460,40.3146,-124.598,18.8904,0.0932919,27,271.0,26.6418,0.503139,0.38255888,2.44,-9.9,40.3149,-124.5982,18.8355,185.676,18.7129,0.310008,300.578,51.185,0.337814,0.7082362,0.253561,0.503139,83.8497,0.1681041,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/72025060,55.419960899452285,-9.278692052652255,73,69.0673008477778
2013-07-12 12:19:05.984105,40.3229,-124.5728,11.4672,0.0837341,12,285.0,24.4861,8.15144,3.3111284,1.89,-9.9,40.3225,-124.5612,10.5144,179.905,11.7554,2.33454,331.65,76.7077,4.03641,10.14737,1.96145,8.15144,88.7651,111.2859,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/72025480,57.554866066378914,-8.340974192539239,54,71.09249257392493
2013-07-29 09:07:57.809959,40.3727,-125.2821,9.8656,0.258906,65,283.0,80.8652,6.40694,14.1591835,2.76,-9.9,40.3711,-125.2687,12.5521,21.4012,3.33065,4.09463,292.401,-16.6937,6.17099,18.25128,3.35332,6.40694,105.442,532.4645,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/72036065,-2.72618191279334,-3.0309535479499945,22,10.586622184994297
2013-08-04 22:48:23.171960,40.3041,-124.3829,7.8757,0.0523075,20,241.0,8.60421,0.236413,0.16766421,1.82,-9.9,40.3043,-124.3832,7.8429,167.375,3.01266,0.175793,114.351,-84.9993,0.207292,0.2932391,0.141975,0.236413,77.211,0.02459011,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/72043341,73.71435714435671,-10.287587810620373,37,87.36693679905602
2013-08-08 22:42:24.681503,40.3652,-125.1393,2.6906,0.243766,25,289.0,72.7,18.0329,15.439152,2.28,-9.9,40.372,-125.1806,15.6798,13.4798,-2.35321,6.19162,46.0041,87.2097,19.1391,22.34239,5.03374,18.0329,103.498,1501.693,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/72045571,9.402546021415953,-3.858375764172166,4,22.735396851265463
2013-08-10 13:32:52.727718,40.3206,-124.595,12.7965,0.105187,20,273.0,26.3681,1.61451,1.6184777,1.77,-9.9,40.3188,-124.5925,12.7849,205.286,19.4973,0.915283,311.436,38.1538,1.42037,2.495487,0.831713,1.61451,101.16,3.480165,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/72046596,55.670025246333694,-8.610573444573664,53,69.24615790461934
2013-08-14 03:03:35.858468,40.308,-124.5125,7.4873,0.0453622,11,275.0,19.4358,0.452944,0.8079218,1.99,-9.9,40.3079,-124.5126,7.457,170.362,6.11152,0.383404,261.143,7.24837,0.550165,1.011539,0.319028,0.452944,76.867,0.4115205,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/72048781,62.69340376509084,-9.95446463529839,35,76.3715365019479
