dt: 0.01
Time[s]     Moment_Rate [Nm/s]
    6.24		5.0910e+18
    6.25		5.0869e+18
    6.26		5.0829e+18
    6.27		5.0790e+18
    6.28		5.0753e+18
    6.29		5.0717e+18
    6.30		5.0682e+18
    6.31		5.0648e+18
    6.32		5.0616e+18
    6.33		5.0584e+18
    6.34		5.0554e+18
    6.35		5.0525e+18
    6.36		5.0497e+18
    6.37		5.0470e+18
    6.38		5.0444e+18
    6.39		5.0419e+18
    6.40		5.0396e+18
    6.41		5.0373e+18
    6.42		5.0351e+18
    6.43		5.0330e+18
    6.44		5.0310e+18
    6.45		5.0290e+18
    6.46		5.0272e+18
    6.47		5.0254e+18
    6.48		5.0236e+18
    6.49		5.0220e+18
    6.50		5.0204e+18
    6.51		5.0188e+18
    6.52		5.0173e+18
    6.53		5.0159e+18
    6.54		5.0144e+18
    6.55		5.0130e+18
    6.56		5.0117e+18
    6.57		5.0103e+18
    6.58		5.0090e+18
    6.59		5.0076e+18
    6.60		5.0063e+18
    6.61		5.0049e+18
    6.62		5.0035e+18
    6.63		5.0022e+18
    6.64		5.0007e+18
    6.65		4.9993e+18
    6.66		4.9978e+18
    6.67		4.9962e+18
    6.68		4.9946e+18
    6.69		4.9930e+18
    6.70		4.9912e+18
    6.71		4.9894e+18
    6.72		4.9875e+18
    6.73		4.9855e+18
    6.74		4.9835e+18
    6.75		4.9813e+18
    6.76		4.9790e+18
    6.77		4.9767e+18
    6.78		4.9742e+18
    6.79		4.9716e+18
    6.80		4.9689e+18
    6.81		4.9661e+18
    6.82		4.9632e+18
    6.83		4.9601e+18
    6.84		4.9570e+18
    6.85		4.9537e+18
    6.86		4.9503e+18
    6.87		4.9467e+18
    6.88		4.9431e+18
    6.89		4.9393e+18
    6.90		4.9354e+18
    6.91		4.9313e+18
    6.92		4.9272e+18
    6.93		4.9229e+18
    6.94		4.9185e+18
    6.95		4.9139e+18
    6.96		4.9093e+18
    6.97		4.9045e+18
    6.98		4.8996e+18
    6.99		4.8946e+18
    7.00		4.8894e+18
    7.01		4.8841e+18
    7.02		4.8787e+18
    7.03		4.8732e+18
    7.04		4.8676e+18
    7.05		4.8618e+18
    7.06		4.8560e+18
    7.07		4.8500e+18
    7.08		4.8439e+18
    7.09		4.8377e+18
    7.10		4.8314e+18
    7.11		4.8250e+18
    7.12		4.8184e+18
    7.13		4.8118e+18
    7.14		4.8050e+18
    7.15		4.7982e+18
    7.16		4.7912e+18
    7.17		4.7841e+18
    7.18		4.7769e+18
    7.19		4.7696e+18
    7.20		4.7622e+18
    7.21		4.7547e+18
    7.22		4.7470e+18
    7.23		4.7393e+18
    7.24		4.7315e+18
    7.25		4.7235e+18
    7.26		4.7155e+18
    7.27		4.7074e+18
    7.28		4.6991e+18
    7.29		4.6908e+18
    7.30		4.6824e+18
    7.31		4.6739e+18
    7.32		4.6653e+18
    7.33		4.6566e+18
    7.34		4.6478e+18
    7.35		4.6389e+18
    7.36		4.6300e+18
    7.37		4.6209e+18
    7.38		4.6118e+18
    7.39		4.6027e+18
    7.40		4.5934e+18
    7.41		4.5841e+18
    7.42		4.5747e+18
    7.43		4.5652e+18
    7.44		4.5557e+18
    7.45		4.5460e+18
    7.46		4.5364e+18
    7.47		4.5266e+18
    7.48		4.5168e+18
    7.49		4.5069e+18
    7.50		4.4969e+18
    7.51		4.4869e+18
    7.52		4.4768e+18
    7.53		4.4667e+18
    7.54		4.4564e+18
    7.55		4.4461e+18
    7.56		4.4358e+18
    7.57		4.4254e+18
    7.58		4.4149e+18
    7.59		4.4043e+18
    7.60		4.3937e+18
    7.61		4.3831e+18
    7.62		4.3723e+18
    7.63		4.3615e+18
    7.64		4.3507e+18
    7.65		4.3398e+18
    7.66		4.3288e+18
    7.67		4.3178e+18
    7.68		4.3067e+18
    7.69		4.2956e+18
    7.70		4.2844e+18
    7.71		4.2732e+18
    7.72		4.2619e+18
    7.73		4.2505e+18
    7.74		4.2391e+18
    7.75		4.2277e+18
    7.76		4.2162e+18
    7.77		4.2046e+18
    7.78		4.1930e+18
    7.79		4.1814e+18
    7.80		4.1697e+18
    7.81		4.1579e+18
    7.82		4.1461e+18
    7.83		4.1342e+18
    7.84		4.1223e+18
    7.85		4.1103e+18
    7.86		4.0983e+18
    7.87		4.0862e+18
    7.88		4.0741e+18
    7.89		4.0619e+18
    7.90		4.0496e+18
    7.91		4.0373e+18
    7.92		4.0250e+18
    7.93		4.0126e+18
    7.94		4.0001e+18
    7.95		3.9876e+18
    7.96		3.9751e+18
    7.97		3.9625e+18
    7.98		3.9499e+18
    7.99		3.9373e+18
    8.00		3.9246e+18
    8.01		3.9119e+18
    8.02		3.8991e+18
    8.03		3.8864e+18
    8.04		3.8736e+18
    8.05		3.8607e+18
    8.06		3.8479e+18
    8.07		3.8351e+18
    8.08		3.8222e+18
    8.09		3.8093e+18
    8.10		3.7964e+18
    8.11		3.7836e+18
    8.12		3.7707e+18
    8.13		3.7578e+18
    8.14		3.7449e+18
    8.15		3.7321e+18
    8.16		3.7192e+18
    8.17		3.7064e+18
    8.18		3.6936e+18
    8.19		3.6809e+18
    8.20		3.6682e+18
    8.21		3.6555e+18
    8.22		3.6429e+18
    8.23		3.6303e+18
    8.24		3.6178e+18
    8.25		3.6053e+18
    8.26		3.5929e+18
    8.27		3.5805e+18
    8.28		3.5683e+18
    8.29		3.5561e+18
    8.30		3.5440e+18
    8.31		3.5320e+18
    8.32		3.5201e+18
    8.33		3.5082e+18
    8.34		3.4965e+18
    8.35		3.4849e+18
    8.36		3.4734e+18
    8.37		3.4620e+18
    8.38		3.4507e+18
    8.39		3.4396e+18
    8.40		3.4285e+18
    8.41		3.4176e+18
    8.42		3.4068e+18
    8.43		3.3961e+18
    8.44		3.3855e+18
    8.45		3.3751e+18
    8.46		3.3648e+18
    8.47		3.3546e+18
    8.48		3.3445e+18
    8.49		3.3346e+18
    8.50		3.3248e+18
    8.51		3.3152e+18
    8.52		3.3057e+18
    8.53		3.2963e+18
    8.54		3.2870e+18
    8.55		3.2779e+18
    8.56		3.2690e+18
    8.57		3.2601e+18
    8.58		3.2514e+18
    8.59		3.2428e+18
    8.60		3.2344e+18
    8.61		3.2261e+18
    8.62		3.2179e+18
    8.63		3.2098e+18
    8.64		3.2019e+18
    8.65		3.1941e+18
    8.66		3.1865e+18
    8.67		3.1789e+18
    8.68		3.1715e+18
    8.69		3.1642e+18
    8.70		3.1571e+18
    8.71		3.1501e+18
    8.72		3.1431e+18
    8.73		3.1364e+18
    8.74		3.1297e+18
    8.75		3.1232e+18
    8.76		3.1168e+18
    8.77		3.1105e+18
    8.78		3.1043e+18
    8.79		3.0982e+18
    8.80		3.0923e+18
    8.81		3.0864e+18
    8.82		3.0807e+18
    8.83		3.0750e+18
    8.84		3.0695e+18
    8.85		3.0641e+18
    8.86		3.0587e+18
    8.87		3.0535e+18
    8.88		3.0483e+18
    8.89		3.0433e+18
    8.90		3.0383e+18
    8.91		3.0333e+18
    8.92		3.0285e+18
    8.93		3.0237e+18
    8.94		3.0190e+18
    8.95		3.0144e+18
    8.96		3.0098e+18
    8.97		3.0052e+18
    8.98		3.0007e+18
    8.99		2.9963e+18
    9.00		2.9919e+18
    9.01		2.9876e+18
    9.02		2.9832e+18
    9.03		2.9790e+18
    9.04		2.9747e+18
    9.05		2.9705e+18
    9.06		2.9663e+18
    9.07		2.9621e+18
    9.08		2.9580e+18
    9.09		2.9538e+18
    9.10		2.9497e+18
    9.11		2.9456e+18
    9.12		2.9414e+18
    9.13		2.9373e+18
    9.14		2.9332e+18
    9.15		2.9291e+18
    9.16		2.9250e+18
    9.17		2.9208e+18
    9.18		2.9167e+18
    9.19		2.9125e+18
    9.20		2.9084e+18
    9.21		2.9042e+18
    9.22		2.9000e+18
    9.23		2.8958e+18
    9.24		2.8915e+18
    9.25		2.8872e+18
    9.26		2.8829e+18
    9.27		2.8786e+18
    9.28		2.8743e+18
    9.29		2.8699e+18
    9.30		2.8655e+18
    9.31		2.8611e+18
    9.32		2.8567e+18
    9.33		2.8523e+18
    9.34		2.8478e+18
    9.35		2.8433e+18
    9.36		2.8388e+18
    9.37		2.8343e+18
    9.38		2.8298e+18
    9.39		2.8252e+18
    9.40		2.8207e+18
    9.41		2.8161e+18
    9.42		2.8115e+18
    9.43		2.8069e+18
    9.44		2.8023e+18
    9.45		2.7977e+18
    9.46		2.7931e+18
    9.47		2.7884e+18
    9.48		2.7838e+18
    9.49		2.7791e+18
    9.50		2.7745e+18
    9.51		2.7698e+18
    9.52		2.7652e+18
    9.53		2.7605e+18
    9.54		2.7558e+18
    9.55		2.7512e+18
    9.56		2.7465e+18
    9.57		2.7418e+18
    9.58		2.7372e+18
    9.59		2.7325e+18
    9.60		2.7278e+18
    9.61		2.7232e+18
    9.62		2.7185e+18
    9.63		2.7139e+18
    9.64		2.7093e+18
    9.65		2.7047e+18
    9.66		2.7001e+18
    9.67		2.6955e+18
    9.68		2.6910e+18
    9.69		2.6864e+18
    9.70		2.6819e+18
    9.71		2.6775e+18
    9.72		2.6730e+18
    9.73		2.6686e+18
    9.74		2.6642e+18
    9.75		2.6598e+18
    9.76		2.6555e+18
    9.77		2.6512e+18
    9.78		2.6470e+18
    9.79		2.6428e+18
    9.80		2.6386e+18
    9.81		2.6345e+18
    9.82		2.6304e+18
    9.83		2.6264e+18
    9.84		2.6225e+18
    9.85		2.6186e+18
    9.86		2.6148e+18
    9.87		2.6110e+18
    9.88		2.6073e+18
    9.89		2.6036e+18
    9.90		2.6000e+18
    9.91		2.5965e+18
    9.92		2.5931e+18
    9.93		2.5897e+18
    9.94		2.5863e+18
    9.95		2.5831e+18
    9.96		2.5799e+18
    9.97		2.5768e+18
    9.98		2.5737e+18
    9.99		2.5707e+18
   10.00		2.5678e+18
   10.01		2.5650e+18
   10.02		2.5622e+18
   10.03		2.5595e+18
   10.04		2.5568e+18
   10.05		2.5542e+18
   10.06		2.5517e+18
   10.07		2.5492e+18
